,112511,112512,114111,114112,114113,114119,115111,115112,115113,115119,115210,115310,211111,212110,212210,212221,212222,212231,212232,212291,212292,212299,212311,212312,212319,212321,212322,212323,212324,212325,212329,212391,212392,212393,212394,212395,212396,212398,212399,213111,213119,221111,221210,221311,221312,236111,236112,236113,236211,236212,236221,236222,237111,237112,237113,237121,237122,237123,237131,237132,237133,237211,237212,237213,237311,237312,237313,237991,237992,237993,237994,237999,238110,238121,238122,238130,238190,238210,238221,238222,238290,238311,238312,238320,238330,238340,238350,238390,238910,238990,311110,311211,311212,311213,311214,311215,311221,311222,311230,311311,311319,311340,311350,311411,311412,311421,311422,311423,311511,311512,311513,311520,311611,311612,311613,311614,311710,311811,311812,311820,311830,311910,311921,311922,311923,311924,311930,311940,311991,311992,311993,311999,312111,312112,312113,312120,312131,312132,312139,312141,312142,312149,312210,312221,312222,313111,313112,313113,313210,313220,313230,313240,313310,313320,314110,314120,314911,314912,314991,314992,314993,314999,315110,315191,315192,315210,315221,315222,315223,315224,315225,315229,315991,315999,316110,316211,316212,316213,316214,316219,316991,316999,321111,321112,321113,321210,321910,321920,321991,321992,321993,321999,322121,322122,322131,322132,322210,322220,322230,322291,322299,323111,323119,323120,324110,324120,324191,324199,325110,325120,325130,325180,325190,325211,325212,325220,325310,325320,325411,325412,325510,325520,325610,325620,325910,325920,325991,325992,325993,325999,326110,326120,326130,326140,326150,326160,326191,326192,326193,326194,326198,326199,326211,326212,326220,326290,327111,327112,327121,327122,327123,327211,327212,327213,327214,327215,327216,327219,327310,327320,327330,327391,327399,327410,327420,327910,327991,327999,331111,331112,331210,331220,331310,331411,331412,331419,331420,331490,331510,331520,332110,332211,332212,332310,332320,332410,332420,332430,332510,332610,332710,332720,332810,332910,332991,332999,333111,333112,333120,333130,333241,333242,333243,333244,333245,333246,333249,333312,333319,333411,333412,333510,333610,333910,333920,333991,333992,333993,333999,334110,334210,334220,334290,334310,334410,334511,334519,334610,335110,335120,335210,335220,335311,335312,335910,335920,335930,335991,335999,336110,336120,336210,336310,336320,336330,336340,336350,336360,336370,336390,336410,336510,336610,336991,336992,336999,337110,337120,337210,337910,337920,339111,339112,339113,339911,339912,339913,339914,339920,339930,339940,339950,339991,339992,339993,339994,339995,339999,431110,431121,431122,431123,431130,431140,431150,431160,431170,431180,431191,431192,431193,431194,431199,431211,431212,431213,431220,432111,432112,432113,432119,432120,432130,433110,433210,433220,433311,433312,433313,433410,433420,433430,433510,434111,434112,434211,434219,434221,434222,434223,434224,434225,434226,434227,434228,434229,434230,434240,434311,434312,434313,434314,434319,435110,435210,435220,435311,435312,435313,435319,435411,435412,435419,436111,436112,437111,437112,437113,437210,461110,461121,461122,461123,461130,461140,461150,461160,461170,461190,461211,461212,461213,461220,462111,462112,462210,463111,463112,463113,463211,463212,463213,463214,463215,463216,463217,463218,463310,464111,464112,464113,464121,464122,465111,465112,465211,465212,465213,465214,465215,465216,465311,465312,465313,465911,465912,465913,465914,465915,465919,466111,466112,466113,466114,466211,466212,466311,466312,466313,466314,466319,466410,467111,467112,467113,467114,467115,467116,467117,468111,468112,468211,468212,468213,468311,468319,468411,468412,468413,468419,468420,469110,481111,481112,481210,482110,483111,483112,483113,483210,484111,484119,484121,484129,484210,484221,484222,484223,484224,484229,484231,484232,484233,484234,484239,485111,485113,485114,485210,485320,485410,485510,485990,486210,486910,487110,487210,487990,488111,488112,488190,488210,488310,488320,488330,488390,488410,488491,488492,488493,488511,488519,488990,491110,492110,492210,493111,493119,493120,493130,493190,511111,511112,511121,511122,511131,511132,511141,511142,511191,511192,511210,512111,512112,512113,512120,512130,512190,512230,512240,512250,512290,515110,515120,515210,517311,517312,517410,517910,518210,519110,519121,519130,519190,521110,522110,522210,522220,522310,522320,522390,522440,522451,522452,522460,522490,522510,523110,523121,523122,523210,523910,523990,524110,524120,524130,524210,524220,531111,531112,531113,531114,531115,531116,531119,531210,531311,531319,532110,532121,532122,532210,532281,532282,532289,532310,532411,532412,532420,532491,532492,532493,533110,541110,541120,541190,541211,541219,541310,541320,541330,541340,541350,541360,541370,541380,541410,541420,541430,541490,541510,541610,541620,541690,541711,541721,541810,541820,541830,541840,541850,541860,541870,541890,541910,541920,541930,541941,541943,541990,551111,551112,561110,561210,561310,561320,561330,561410,561421,561422,561431,561432,561440,561450,561490,561510,561520,561590,561610,561620,561710,561720,561730,561740,561790,561910,561920,561990,562111,562121,611111,611121,611131,611141,611151,611161,611171,611181,611211,611311,611411,611421,611431,611511,611611,611621,611631,611691,611698,611710,621111,621113,621115,621211,621311,621320,621331,621341,621391,621398,621411,621421,621491,621511,621610,621910,621991,622111,622211,622311,623111,623211,623221,623311,623991,624111,624121,624191,624198,624211,624221,624231,624311,624411,711111,711121,711131,711191,711211,711212,711311,711320,711410,711510,712111,712120,712131,712190,713111,713113,713120,713291,713299,713910,713930,713941,713943,713950,713991,713992,713998,721111,721112,721113,721190,721210,721311,721312,722310,722320,722411,722412,722511,722512,722513,722514,722515,722516,722517,722518,722519,811111,811112,811113,811114,811115,811116,811119,811121,811122,811129,811191,811192,811199,811211,811219,811311,811312,811313,811314,811410,811420,811430,811491,811492,811493,811499,812110,812120,812130,812210,812310,812321,812410,812910,812990,813110,813120,813130,813140,813230
0,0,1.6629035616982568,0,0,1.082323330271712,0,3.1748455163714446,2.0395055815384615,1.9692689973251296,7.122167699690583,9.144642976162471,2.041408691452697,1.784445630263897,1.595893579565202,1.9300453657239192,2.3546762507514276,1.5424465516123298,2.1255681579659593,1.1485751369977049,0,0,0,3.9165813552692175,0.8411707254891366,0,3.330141487087598,1.9034870968990245,0,1.7197583675781718,1.4797502194892853,1.5370953035257116,0,0,0,0,0,0,1.620125711906787,0,1.6495810275584235,2.142785998125066,2.079910216418063,2.5139980666246675,0,0,0,0,0,0,4.485844616822537,0,5.629308488148807,0,8.543031526597709,1.5923877087153022,2.7577455102939563,1.8683095487124173,0,0,4.228871825563854,3.459629593398394,2.4196777484477603,0,6.270142495978003,4.855895011784826,0,2.1643079566583245,1.9997625832472217,0,2.769487815522539,7.292105962315896,1.2828904062909179,4.869116237014415,2.037464884665724,10.033289290246259,13.409775089225976,10.929632864659075,0,0,0,14.212878774385754,7.030696044047543,3.790657189525737,0,3.955745908992009,4.29606918914094,9.829089369763363,0,51.30873369028922,37.79253212021614,0,2.1937368433389173,4.073921249020468,14.44201898586823,0,0,0,3.021083243284478,0,0,0.8452030299706155,0,0,0,2.0473862145239843,0,0,0,0,1.6759169243807932,0,0,0,2.835737507987639,0,1.5405321673649508,0,2.662056867500063,0,0,0,0,0,0,1.7152033801369553,1.8078732822546812,7.227362023101334,0,0,1.6654830837477554,7.514485740779058,3.9045761217635824,0,0,0,4.825308374066782,3.327146234760682,1.431054586491546,0.8546719821308879,1.3450307082028172,1.2162907293326313,2.1246922365948673,0,1.711412929330736,0.8964227823318497,0,0,0,1.4659468017298298,1.0758195585533386,0.9927416142112392,0.8354335544470289,0,2.457754243414712,0,2.8762761457174153,2.181434920393255,0,1.209559331837148,0,0,1.7773696876426515,1.424543431810414,0.6902234039070168,0,1.8977383790185178,2.49140301192372,0,0,0,0,0,0,0,0,0,0,0,1.7300520782214104,0,0,0,1.6679803440105583,0,2.2057569002122435,4.183325203307336,0,0,0,0,0,0,1.8209497517727988,0,1.9747717152183013,3.704952236299283,0,3.5359972615188977,0,1.3411289901953083,0,0,0,0,0,0,1.292450883480239,2.118629209943129,0,2.414303416948652,0,1.7509589388384446,2.6536599455604866,0,2.4070722695071263,1.0821248450246332,0,0,2.383703372679611,0,0,3.0759082472363,0,11.230193247998285,0,0.9210284576845017,0,0.689846669152248,4.664976709320661,0,0,0,4.324971281172371,8.770634049551408,0,0,3.0291697582175936,0,3.132992045033859,0,2.334163584844114,2.333169752792915,0,5.931663608961956,6.509726072300352,0,0,0,1.9074904485863267,4.818346392969426,4.195552573771293,4.096673346529319,0.7043914722048392,0,2.8936608714835304,1.4766589113389632,1.4997935509083473,0,15.077318397378122,0,0,0,0,0,0,2.5399564464146236,0,5.190158216041597,0,2.360506205448155,3.7082005761210457,0,3.425423365847301,1.7846379478721188,0,2.444931426087597,3.403200762414917,1.7767347752936258,0,2.778922222293668,0,0,0,0,0,3.7320190524126153,5.708999266779938,2.936619592140347,0,0,0,4.172831449097997,0,0,1.9909493496479584,0,0,2.420973162516163,2.386415375316973,2.52355774938624,1.069404841891554,1.4630735423052845,0,2.4870076355364636,0,1.7724082702408472,0,0,0,0,2.9735811345733465,4.047307533698778,0,4.330715004946322,0,3.281546022393262,1.7670953695067058,3.0598049252827395,0,3.1330529788423,0,2.6281922659300094,2.898042719574594,2.224232558319117,0,1.4800298357082935,0,0,2.1903100293037627,0,1.4415086529348986,2.5417623088844197,3.1364040172996166,7.322572974954377,0.6498883207211756,4.616932783766181,0,1.4476186866419425,2.4516981256142274,1.8312128944355555,2.368407249999243,0,0,0,2.2223448305733466,0,0,0,0,0,0,2.788308308301468,2.58768822680668,1.6258600523587508,2.748394314875628,3.9295381852428943,0,0,0,1.741395382878573,0,0,0,0,0,1.3335020330735132,0,0,0,0,3.103079919072807,8.577846957776886,0,0,0,0,0,0,0,8.823405940681958,0,0,4.228200835425335,0,0,0,0,0,0,0,20.78466545552611,0.920147274234441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.102098012746151,0,0,0,0,7.019795978142379,8.903592661217804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1457973605956053,0,0,0,0,0,0,14.98875362423413,18.725391907837974,0,0,0,0,0,0,3.2572758903677195,0,5.399222915508801,3.330572691799547,0,0,0,0,0,0,0,0,0,0,0,0,0,9.608867150533909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1911400871526014,0,0,0,0,0,0,0,0,0,0,0,0,0,4.140571509071365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.865108542371255,16.256520913301625,0,0,0,0,0,0,0,0,0,2.18886463867819,0,0,0,1.1090975923086352,0,3.0922353993667393,2.066464588574648,1.1881400346585045,1.9041021124491864,1.5920108064188505,2.4058943734075786,3.4939152800178257,6.448464520602344,0,0,0,0,4.783280350692971,2.5170859507136907,1.2152440917510388,3.759347618375519,15.895945378585049,0,0,1.9833619842177066,0,0,1.1831371142100424,0,0,3.010638754130176,0,17.52531003657145,0,1.73070844438385,2.116090921330914,8.962373388146272,0,0.9187212563828852,0,0,12.04016846292861,1.4950753523389735,0,2.3348416440370525,2.3269299501853324,0.9259969610262377,0,0,4.67804240452104,6.805554056449731,0,0,23.597874948590967,0,8.081893144678732,8.181154474521076,4.3763733969974234,0,7.381665013369489,2.2958216764181563,5.8759383373526,18.199675516762127,0,0,6.982112162774548,6.56070946927201,0,1.3687088072587739,1.2664906619264682,2.1125747593970523,3.6469732766818965,3.74297615989463,2.4968567218993494,3.0404144070708945,5.635680271234238,1.604257919643214,0,1.5041416125085196,1.349533321490692,20.244641668166818,1.8641624187155565,1.5624392345235758,0,16.654607173215616,1.9267813564180878,0,1.7656023106070395,3.257741999215252,0,0,4.946621925504078,0,5.783894263586821,1.9222258531189054,0,0.8404592210869868,0,0,4.250609656037382,0,10.897951275942184,15.82251398788972,0.8822697290809278,0,0,0,0,0,0,0,0,2.2399042654375703,1.8370526462240335,0,0.992629562288316,0,0,1.774467645088897,10.546708139017673,0,0,0,0,4.083920617684812,0,0,0,0,0,9.60137045616047,4.321298627336949,0,0,0,0,26.606553759373842,0,2.8944236090680584,0,14.1778298020474,9.604475650539458,0,4.404471702813182,0,0,0,0,9.742712288941522,0,7.788212962790008,0,33.60344753341089,32.07014957672673,3.1014324383968495,15.019453382898417,0,6.834100736363262,3.35625256899347,0,4.840391733732571,0,0,0,0,7.081504097798214,3.2941252657386357,0,4.411576949898217,3.5190408234698793,0,0,4.993032034608439,11.555162560837365,0,0,0,3.857934658856687,0,0,0,0,2.9532186027676963,0,0,0,0,0,1.851634661978338,0,2.530974608077017,0,0,0,3.1623792900934307,11.007428536953016,0,0,4.172868729341435,0,0,0,10.471884458860334,0,0,8.815006705326322,0,8.770970100876964,0,16.502179514860895,0,0,0,0,6.979641892236192,19.509078702036636,0,0,0,0,0,7.314210182755821,0,6.753408216991725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.995529758560698,16.518691180878974,0,0,5.415200200244877,0,25.8359614989517,0,3.750356067760403,0,7.053873509999544,10.087849007327451,0,0,0,47.946479376124856,24.650119433919766,0,39.93988851253606,0,0,5.320162496007876,0,0,7.471208811362327,12.03579381068847,0,3.211970906791854,1.3533763924352484,5.724079128334723,0,11.985778697904351,0,0,11.134253535798992,1.159149365966745,0,1.477554407685068,0,0,0,0,0,6.462545566081666,0,11.252622088894949,0,8.990757007350739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6903015434522235,0
